id,order_id,user_id,product_id,inventory_item_id,status,created_at,sale_price,return_flag,cost,category,name,brand,retail_price,department,sku,distribution_center_id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source_x,traffic_source,price_margin,discount,is_discounted,order_day,return_probability
104238,71975,57294,28784,280733,Shipped,2022-05-28 04:37:11 UTC,19.989999771118164,0,7.496249876935035,Accessories,Levi's Men's 38Mm Bridle With Levi Logo Belt,Levi's,19.989999771118164,Men,619543FB0BBC7A6EE1E64DE621542C31,4,Aaron,Allen,aaronallen@example.com,14,M,Arkansas,27013 Jacqueline Trail,72204,Little Rock,United States,34.71711045,-92.35654605,Search,Email,12.493749894183129,0.0,0,5.0,0.6616446551158143
105380,72764,57910,9281,283860,Shipped,2020-12-07 21:30:21 UTC,19.989999771118164,0,7.93602987882521,Socks & Hosiery,Angelina Patterned Cotton Crew Socks,Angelina,19.989999771118164,Women,85554F207D7A7D8F7817AE532F0DD828,8,Sierra,Jones,sierrajones@example.com,67,F,Shandong,49525 Chavez Lodge Apt. 946,250003,Kashgar area,China,36.5960244,117.0541912,Search,Adwords,12.053969892292955,0.0,0,0.0,0.6963595694852234
109070,75298,59885,1583,293838,Shipped,2021-11-02 08:01:58 UTC,19.989999771118164,0,9.0754598943004,Fashion Hoodies & Sweatshirts,Unisex Jerga/Baja (view other colors & sizes),Cleverbrand,19.989999771118164,Women,076023EDC9187CF1AC1F1163470E479A,1,Kelli,Gray,kelligray@example.net,38,F,Montana,4822 Vasquez Corners,59105,Billings,United States,45.87044992,-108.4745203,Search,Email,10.914539876817765,0.0,0,1.0,0.8581178252931245
111357,76883,61194,8944,299961,Shipped,2020-12-23 04:43:01 UTC,19.989999771118164,0,8.275859884093851,Socks & Hosiery,Angelina Patterned Pantyhose. 6 Assorted Designs in 1 Pack. (Designs May Vary),Angelina,19.989999771118164,Women,C97E7A5153BADB6576D8939469F58336,8,Amanda,Ramos,amandaramos@example.net,15,F,Henan,613 James Inlet,453007,Shenyang,China,35.33310004,113.9247534,Search,Email,11.714139887024313,0.0,0,2.0,0.6874774164289423
117441,81047,64606,25947,316411,Shipped,2022-03-28 15:44:20 UTC,19.989999771118164,0,10.174909912988692,Underwear,Robinson Apparel Flannel Shorts,Robinson Apparel,19.989999771118164,Men,4A6AECB3942C1AB2641B83D0731A74B7,2,Justin,Bishop,justinbishop@example.com,55,M,Paraná,5190 Douglas Club,86600-000,Rolândia,Brasil,-23.27237078,-51.4091947,Search,Email,9.815089858129472,0.0,0,0.0,0.7788937638686445
117799,81292,64802,10783,317384,Shipped,2022-03-08 15:33:41 UTC,19.989999771118164,0,10.134929869658947,Intimates,Angelina Dozen-pack Low-Cut Cotton Bikini. #1195,Angelina,19.989999771118164,Women,47CEFDE4D32B696264277D017D91875C,8,Paula,Mitchell,paulamitchell@example.com,12,F,Jilin,2372 Steven Court,130111,Baotou,China,43.8874084,125.2449232,Search,Email,9.855069901459217,0.0,0,1.0,0.6444640037682882
128957,89004,71041,10945,347512,Shipped,2021-05-26 14:19:02 UTC,19.989999771118164,0,11.194399845017491,Intimates,Cotton V-Lace Bikini. 12 Panties 7 Assorted Colors per Pack.,Angelina,19.989999771118164,Women,122915B6774A4467BE946DDAE541AF52,8,Regina,Moore,reginamoore@example.com,60,F,Texas,004 Lutz Trail,75068,Little Elm,United States,33.17276625,-96.95156838,Search,Email,8.795599926100673,0.0,0,2.0,0.6510585063927115
133885,92399,73834,2431,360882,Shipped,2022-06-04 12:32:21 UTC,19.989999771118164,0,8.515739939283801,Active,Fold Over Cotton Spandex Lounge Pants,Zenana,19.989999771118164,Women,CBF8710B43DF3F2C1553E649403426DF,2,Tara,Roberts,tararoberts@example.net,60,F,Nordrhein-Westfalen,529 Jason Via Apt. 470,51371,Leverkusen,Germany,51.06058265,6.946100118,Search,Email,11.474259831834363,0.0,0,5.0,0.6851537177383985
136832,94480,75504,16371,368816,Shipped,2021-08-25 01:16:09 UTC,19.989999771118164,0,11.394299838260562,Tops & Tees,Coldpruf Men's Authentic Cotton/Merino Wool Long Sleeve Henley Shirt ( Sizes: M-2X),ColdPruf,19.989999771118164,Men,3CF56C93D83BE246A1E28F0ABB588345,3,Jason,Melendez,jasonmelendez@example.org,55,M,Guangdong,813 Stuart Parkways Suite 595,528311,Kunming,China,22.92661528,113.1885492,Search,Adwords,8.595699932857602,0.0,0,2.0,0.8208523398225411
139196,96107,76780,18341,375216,Shipped,2021-03-17 23:01:58 UTC,19.989999771118164,0,9.11543990039587,Active,Cold Storage Fleece - lined Hooded Sweatshirt,COLD STORAGE,19.989999771118164,Men,FBE486DC4C014EB61A0C91E34CC6F301,7,Dustin,Simmons,dustinsimmons@example.net,23,M,Tianjin,82987 White Cove Apt. 726,300452,Huaibei,China,38.91150646,117.7383436,Search,Adwords,10.874559870722294,0.0,0,2.0,0.8278039323066303
139653,96422,77029,25234,376456,Shipped,2020-04-19 02:16:49 UTC,19.989999771118164,0,12.693649887426195,Socks,Indianapolis Colts NFL Mens Sherpa Slide Slippers,Forever Collectibles,19.989999771118164,Men,E56DBE0F3E1C9CECF699A16E06A98CAE,3,Anthony,Smith,anthonysmith@example.net,58,M,Qinghai,3808 Nash Prairie,810008,Beijing,China,36.63256766,101.7485888,Organic,Email,7.296349883691969,0.0,0,6.0,0.6877056628690579
143871,99294,79333,16849,387827,Shipped,2021-01-28 21:59:38 UTC,19.989999771118164,0,11.134429845182858,Tops & Tees,TheLees (VS001) Mens Casual Slim Fit V-neck Short Sleeve Tshirts,TheLees,19.989999771118164,Men,8BE64F5EA8BD4076C00A9B0FEA49189C,2,Joseph,Stephenson,josephstephenson@example.com,21,M,Pernambuco,7962 Miller Groves,51210-902,Recife,Brasil,-8.128356736,-34.92573589,Organic,Email,8.855569925935306,0.0,0,3.0,0.7692914776655811
150751,104069,83199,16371,406323,Shipped,2022-03-20 14:41:55 UTC,19.989999771118164,0,11.394299838260562,Tops & Tees,Coldpruf Men's Authentic Cotton/Merino Wool Long Sleeve Henley Shirt ( Sizes: M-2X),ColdPruf,19.989999771118164,Men,3CF56C93D83BE246A1E28F0ABB588345,3,Timothy,Murray,timothymurray@example.net,15,M,California,71762 Michelle Route,92807,Anaheim,United States,33.84919924,-117.788831,Search,Email,8.595699932857602,0.0,0,6.0,0.8022065581867687
151306,104452,83513,28839,407837,Shipped,2022-05-10 05:43:05 UTC,19.989999771118164,0,7.7761098823690435,Accessories,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch),Landisun,19.989999771118164,Men,B946C734AFFD9D4DE72DD92957BFC9F8,4,Brian,Morris,brianmorris@example.com,58,M,Hainan,374 John Road,570314,Shanghai,China,19.99916538,110.2355627,Search,Adwords,12.21388988874912,0.0,0,1.0,0.6968098794313874
155004,106997,85592,3860,417738,Shipped,2020-05-15 03:25:02 UTC,19.989999771118164,0,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Karla,Gonzalez,karlagonzalez@example.com,47,F,New South Wales,129 Jeffrey Vista Suite 743,2161,Sydney,Australia,-33.85729555,150.9810625,Search,Adwords,10.714639883574694,0.0,0,4.0,0.725909171663053
156003,107673,86131,13738,420464,Shipped,2022-05-16 07:23:28 UTC,19.989999771118164,0,8.895549904105067,Accessories,Leather Zipper Travel Credit Card Passport Wallet Available in Different Colors,Gem Avenue,19.989999771118164,Women,9AB05403AC7808CBFBA3DA26665F7A9C,4,Renee,Brown,reneebrown@example.com,18,F,São Paulo,2414 Catherine Prairie Suite 994,18170-000,Piedade,Brasil,-23.7869579,-47.43820813,Search,Adwords,11.094449867013097,0.0,0,0.0,0.653630616747191
156059,107713,86168,1583,420631,Shipped,2022-03-20 14:00:14 UTC,19.989999771118164,0,9.0754598943004,Fashion Hoodies & Sweatshirts,Unisex Jerga/Baja (view other colors & sizes),Cleverbrand,19.989999771118164,Women,076023EDC9187CF1AC1F1163470E479A,1,Meagan,Knight,meaganknight@example.org,31,F,Queensland,03309 Lee Common Apt. 581,4114,Brisbane,Australia,-27.64629152,153.1091738,Organic,Organic,10.914539876817765,0.0,0,6.0,0.7004674689503574
168620,116397,93123,11284,454576,Shipped,2021-12-26 05:44:57 UTC,19.989999771118164,0,10.174909875754416,Intimates,Self Expression UnderwireÂ Body Briefer By Maidenform,Maidenform,19.989999771118164,Women,AAB085461DE182608EE9F607F3F7D18F,9,Linda,Cunningham,lindacunningham@example.net,51,F,Hauts-de-France,9978 Samantha Inlet Suite 206,59700,Marcq-en-Barœul,France,50.67554089,3.101215511,Search,Email,9.815089895363748,0.0,0,6.0,0.6987523732541264
173336,119653,95713,10907,467326,Shipped,2021-12-12 23:02:43 UTC,19.989999771118164,0,11.274359894442709,Intimates,Angelina Dozen-Pack Cotton Bikini with Lace and Rhinestones. #1180,Angelina,19.989999771118164,Women,481D462E46C2AB976294271A175B8929,8,Courtney,Mccormick,courtneymccormick@example.net,62,F,Busan,153 Ashley Valleys,609-390,Busan,South Korea,35.23555645,129.0753539,Search,YouTube,8.715639876675455,0.0,0,6.0,0.6465843944508997
177047,122194,97789,17916,477349,Shipped,2022-03-24 15:22:03 UTC,19.989999771118164,0,11.854069908358454,Fashion Hoodies & Sweatshirts,F.U.S.A.I. FUSAI Burnout Men's Zip Up Hoodie Sweatshirt Slim Fit Skate Surf Style,F.U.S.A.I.,19.989999771118164,Men,5C43B9568403EE749D068633DDB3535C,10,Dustin,Graves,dustingraves@example.net,37,M,Fujian,430 Obrien Extensions,350009,Suzhou,China,26.06111512,119.3598699,Search,Email,8.13592986275971,0.0,0,3.0,0.7511002992799923
1201,807,635,17916,3233,Complete,2022-03-16 15:14:25 UTC,19.989999771118164,0,11.854069908358454,Fashion Hoodies & Sweatshirts,F.U.S.A.I. FUSAI Burnout Men's Zip Up Hoodie Sweatshirt Slim Fit Skate Surf Style,F.U.S.A.I.,19.989999771118164,Men,5C43B9568403EE749D068633DDB3535C,10,Timothy,Perry,timothyperry@example.org,42,M,Jiangxi,9507 Blanchard Garden Apt. 474,330200,Chongqing,China,28.55743402,115.9349678,Organic,Email,8.13592986275971,0.0,0,2.0,0.755107239302212
3297,2217,1787,28839,8872,Complete,2022-06-04 08:42:53 UTC,19.989999771118164,0,7.7761098823690435,Accessories,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch),Landisun,19.989999771118164,Men,B946C734AFFD9D4DE72DD92957BFC9F8,4,Tyler,Thompson,tylerthompson@example.com,16,M,Comunidad Valenciana,19575 Wilson Ford,46007,Valencia,Spain,39.46129734,-0.3842735916,Search,Email,12.21388988874912,0.0,0,5.0,0.7601443801649195
7690,5260,4207,16371,20665,Complete,2022-01-07 12:30:03 UTC,19.989999771118164,0,11.394299838260562,Tops & Tees,Coldpruf Men's Authentic Cotton/Merino Wool Long Sleeve Henley Shirt ( Sizes: M-2X),ColdPruf,19.989999771118164,Men,3CF56C93D83BE246A1E28F0ABB588345,3,Craig,May,craigmay@example.net,68,M,Zhejiang,1553 Jacob Ramp Apt. 137,315299,Yiyang,China,29.97466884,121.6755625,Search,Organic,8.595699932857602,0.0,0,4.0,0.7284338124056539
8053,5508,4411,14183,21652,Complete,2022-05-25 13:59:42 UTC,19.989999771118164,0,7.116439893496633,Accessories,Fennco Fringed Infinity Loop Scarf for Men or Women - 6 Colors,Fennco,19.989999771118164,Women,37BD8B4BB1CEA47935613348AD16C660,10,Amy,Cunningham,amycunningham@example.org,17,F,Shandong,3341 Gonzalez Burgs Suite 709,266103,Beijing,China,36.13176534,120.4415125,Search,Email,12.873559877621531,0.0,0,2.0,0.721194071202009
9905,6803,5425,3860,26647,Complete,2022-05-12 09:51:00 UTC,19.989999771118164,0,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Sally,Martin,sallymartin@example.net,27,F,Henan,8976 Rebecca Ramp Suite 495,450016,Fuxin,China,34.72043949,113.7712135,Search,Adwords,10.714639883574694,0.0,0,3.0,0.7806109294348845
15699,10811,8604,25966,42214,Complete,2020-05-12 10:25:01 UTC,19.989999771118164,0,9.635179905168414,Underwear,Slimming Tees- Men's Instant Body Shaper,Slimming Tees,19.989999771118164,Men,D65B5CE41A11F8EDE73F2976DF21A098,4,Ryan,Wright,ryanwright@example.net,26,M,New York,413 Christopher Radial,14226,Amherst,United States,42.97094912,-78.79807749,Organic,Adwords,10.35481986594975,0.0,0,1.0,0.6849577811388704
27135,18749,14855,18341,73048,Complete,2022-04-20 04:17:39 UTC,19.989999771118164,0,9.11543990039587,Active,Cold Storage Fleece - lined Hooded Sweatshirt,COLD STORAGE,19.989999771118164,Men,FBE486DC4C014EB61A0C91E34CC6F301,7,Derrick,Sullivan,derricksullivan@example.org,29,M,Seoul,4967 Vasquez Crescent Suite 817,152-051,Seoul,South Korea,37.49328404,126.8750575,Search,Adwords,10.874559870722294,0.0,0,2.0,0.7746794519368763
31347,21636,17168,1583,84391,Complete,2021-12-18 02:21:09 UTC,19.989999771118164,0,9.0754598943004,Fashion Hoodies & Sweatshirts,Unisex Jerga/Baja (view other colors & sizes),Cleverbrand,19.989999771118164,Women,076023EDC9187CF1AC1F1163470E479A,1,Stephanie,Ramirez,stephanieramirez@example.com,36,F,Minas Gerais,17289 Wendy Bridge,33200-000,Vespasiano,Brasil,-19.73147324,-43.94508852,Search,Adwords,10.914539876817765,0.0,0,5.0,0.7760178810462915
31371,21650,17183,3860,84456,Complete,2021-10-16 01:39:25 UTC,19.989999771118164,0,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Diane,Martinez,dianemartinez@example.net,18,F,Guangdong,060 Yang Fork Suite 165,529533,Chat,China,21.74629417,111.8745333,Search,Email,10.714639883574694,0.0,0,5.0,0.7771104279744794
48945,33744,26875,26885,131716,Complete,2021-05-11 13:13:32 UTC,19.989999771118164,0,8.215889874950646,Sleep & Lounge,Hanes Long SleeveSport Style Crew Top and Fleece Pant Pajamas for men,Hanes,19.989999771118164,Men,EDE08F3AE4D17D223051ED8282A67CAF,3,Paul,Mitchell,paulmitchell@example.com,27,M,Piauí,199 Lisa Crossroad Suite 165,64100-000,Barras,Brasil,-4.187310736,-42.37386298,Search,Adwords,11.774109896167518,0.0,0,1.0,0.6570582177094934
50903,35070,27934,17165,136992,Complete,2022-05-22 03:49:07 UTC,19.989999771118164,0,10.37480990623176,Fashion Hoodies & Sweatshirts,Unisex Jerga/Baja (view other colors & sizes),Cleverbrand,19.989999771118164,Men,4DE682D9E24CB3CCCC7FA371DD842051,1,Brandon,Miller,brandonmiller@example.com,53,M,California,106 Hannah Glen Suite 067,95660,North Highlands,United States,38.67805375,-121.3806394,Search,Adwords,9.615189864886403,0.0,0,6.0,0.7620669541906445
54716,37762,30128,2546,147361,Complete,2021-03-28 10:44:56 UTC,19.989999771118164,0,7.9760099500806625,Active,Zenana Contrast Waist Fold Over Yoga Shorts,Zenana,19.989999771118164,Women,92A0E7A415D64EBAFCB16A8CA817CDE4,2,Christine,Maddox,christinemaddox@example.org,15,F,Centre-Val de Loire,390 Jerry Lake,37150,Luzillé,France,47.30962713,1.041362678,Organic,Email,12.013989821037502,0.0,0,6.0,0.650136368428635
71083,49118,39153,10934,191375,Complete,2021-09-20 23:11:39 UTC,19.989999771118164,0,10.934529879865496,Intimates,Angelina Dozen-Pack Leopard Print G-String,Angelina,19.989999771118164,Women,AC90E5F00F7542D99231F63FB0DFEECF,8,Stacy,Estrada,stacyestrada@example.org,54,F,Hunan,211 Kimberly Brook,423043,Wuxi,China,25.79759409,113.1016127,Search,Email,9.055469891252669,0.0,0,0.0,0.6712114966544848
84596,58339,46473,2546,227794,Complete,2022-05-15 11:42:05 UTC,19.989999771118164,0,7.9760099500806625,Active,Zenana Contrast Waist Fold Over Yoga Shorts,Zenana,19.989999771118164,Women,92A0E7A415D64EBAFCB16A8CA817CDE4,2,Linda,Silva,lindasilva@example.com,53,F,Guangdong,003 Miller Circle Apt. 023,523560,Mianyang,China,22.97852577,113.9893284,Search,Adwords,12.013989821037502,0.0,0,6.0,0.7211160486649176
91416,63051,50265,10907,246236,Complete,2020-07-20 05:14:10 UTC,19.989999771118164,0,11.274359894442709,Intimates,Angelina Dozen-Pack Cotton Bikini with Lace and Rhinestones. #1180,Angelina,19.989999771118164,Women,481D462E46C2AB976294271A175B8929,8,Cynthia,Miller,cynthiamiller@example.net,37,F,England,814 Danielle Meadows Suite 609,OX4,Oxford,United Kingdom,51.72755175,-1.215533081,Search,Adwords,8.715639876675455,0.0,0,0.0,0.6717718576453431
91834,63349,50488,15490,247373,Complete,2022-05-02 14:25:23 UTC,19.989999771118164,0,10.314839897088556,Plus,Leather Zipper Travel Credit Card Passport Wallet Available in Different Colors,Gem Avenue,19.989999771118164,Women,206C42EA72F6CC6DAB4A283F8B063CFE,4,Allison,Jimenez,allisonjimenez@example.com,29,F,England,795 Miranda View Apt. 641,SW17,London,United Kingdom,51.4313156,-0.164783875,Facebook,Email,9.675159874029609,0.0,0,0.0,0.6525821340242611
93796,64687,51552,9353,252641,Complete,2021-09-20 06:57:39 UTC,19.989999771118164,0,8.355819859050513,Socks & Hosiery,Angelina Sheer Nylon/Spandex Pantyhose with Flocking Rhinestones and Glitter Print. (6 pairs of pantyhose per pack: 2 Tiger Flocking; 2 Dragon Flocking; 2 Silver Glitter Print) #9414,Angelina,19.989999771118164,Women,A9883E7BB20E56060778CF794125AFC4,8,Jill,Cruz,jillcruz@example.org,34,F,Comunidad Valenciana,943 Benitez Spring Suite 666,46520,Puerto de Sagunto,Spain,39.65811702,-0.2309416578,Facebook,Email,11.634179912067651,0.0,0,0.0,0.7045485427298418
104949,72474,57689,17165,282668,Complete,2022-05-17 05:44:53 UTC,19.989999771118164,0,10.37480990623176,Fashion Hoodies & Sweatshirts,Unisex Jerga/Baja (view other colors & sizes),Cleverbrand,19.989999771118164,Men,4DE682D9E24CB3CCCC7FA371DD842051,1,Roberto,Miller,robertomiller@example.com,70,M,New South Wales,47915 Emily Hollow,2096,Sydney,Australia,-33.77487162,151.2861667,Search,Adwords,9.615189864886403,0.0,0,1.0,0.7246324662293414
106103,73255,58279,12210,285782,Complete,2019-03-10 02:04:20 UTC,19.989999771118164,0,10.814589861579092,Intimates,Shell Inspired Bra and Panty Set,Plejue Inimates,19.989999771118164,Women,C1E247E2235EB596C080297D6903CF39,10,Sharon,Crawford,sharoncrawford@example.net,43,F,Guangdong,73255 Ellen Lock Suite 046,518129,Foshan,China,22.65217287,114.0749646,Search,Adwords,9.175409909539072,0.0,0,6.0,0.7944743791341161
107022,73888,58789,28839,288306,Complete,2021-11-17 16:32:19 UTC,19.989999771118164,0,7.7761098823690435,Accessories,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch),Landisun,19.989999771118164,Men,B946C734AFFD9D4DE72DD92957BFC9F8,4,Kyle,Perry,kyleperry@example.org,28,M,Beijing,15439 William Terrace Suite 300,100097,Dongguan,China,39.94516979,116.2891699,Organic,Email,12.21388988874912,0.0,0,2.0,0.7000414785315278
108775,75094,59734,14183,293035,Complete,2022-01-02 12:28:13 UTC,19.989999771118164,0,7.116439893496633,Accessories,Fennco Fringed Infinity Loop Scarf for Men or Women - 6 Colors,Fennco,19.989999771118164,Women,37BD8B4BB1CEA47935613348AD16C660,10,Samantha,Howard,samanthahoward@example.net,42,F,Busan,5662 Graves Parkways,616-111,Busan,South Korea,35.22055065,129.041342,Search,YouTube,12.873559877621531,0.0,0,6.0,0.6862290052653434
111574,77028,61325,11284,300538,Complete,2021-11-11 09:05:33 UTC,19.989999771118164,0,10.174909875754416,Intimates,Self Expression UnderwireÂ Body Briefer By Maidenform,Maidenform,19.989999771118164,Women,AAB085461DE182608EE9F607F3F7D18F,9,Linda,Brown,lindabrown@example.org,63,F,Florida,9506 Singh Rapid,34638,Land O' Lakes,United States,28.25900161,-82.52459976,Search,Email,9.815089895363748,0.0,0,3.0,0.6696593831101468
113386,78231,62293,18341,305410,Complete,2020-05-05 07:56:35 UTC,19.989999771118164,0,9.11543990039587,Active,Cold Storage Fleece - lined Hooded Sweatshirt,COLD STORAGE,19.989999771118164,Men,FBE486DC4C014EB61A0C91E34CC6F301,7,Christopher,Robertson,christopherrobertson@example.com,25,M,Florida,0179 Michael Corners Apt. 758,33625,Citrus Park,United States,28.0679967,-82.56032539,Search,Email,10.874559870722294,0.0,0,1.0,0.7997879404072987
119532,82487,65753,2546,322016,Complete,2022-05-05 03:50:51 UTC,19.989999771118164,0,7.9760099500806625,Active,Zenana Contrast Waist Fold Over Yoga Shorts,Zenana,19.989999771118164,Women,92A0E7A415D64EBAFCB16A8CA817CDE4,2,Penny,Hunter,pennyhunter@example.com,20,F,Piauí,130 Barnett Divide Suite 266,64180-000,Esperantina,Brasil,-3.826140089,-42.19414968,Search,Adwords,12.013989821037502,0.0,0,3.0,0.762550590728151
119545,82498,65765,3860,322056,Complete,2022-05-15 06:34:34 UTC,19.989999771118164,0,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Monica,Mejia,monicamejia@example.net,49,F,Shanghai,699 Matthew Village,201204,Changchun,China,31.208771,121.5597381,Search,Adwords,10.714639883574694,0.0,0,6.0,0.7701390983920199
123962,85519,68220,2546,333994,Complete,2021-03-18 14:51:42 UTC,19.989999771118164,0,7.9760099500806625,Active,Zenana Contrast Waist Fold Over Yoga Shorts,Zenana,19.989999771118164,Women,92A0E7A415D64EBAFCB16A8CA817CDE4,2,Toni,Garcia,tonigarcia@example.org,32,F,São Paulo,166 Maria Crescent,14407,Franca,Brasil,-20.48822563,-47.41502726,Search,Email,12.013989821037502,0.0,0,3.0,0.7209008924956407
129613,89444,71420,16371,349288,Complete,2021-09-06 17:01:15 UTC,19.989999771118164,0,11.394299838260562,Tops & Tees,Coldpruf Men's Authentic Cotton/Merino Wool Long Sleeve Henley Shirt ( Sizes: M-2X),ColdPruf,19.989999771118164,Men,3CF56C93D83BE246A1E28F0ABB588345,3,Austin,Harper,austinharper@example.net,59,M,São Paulo,7463 Mary Meadow Suite 592,02675-031,São Paulo,Brasil,-23.47256155,-46.74656621,Email,Email,8.595699932857602,0.0,0,0.0,0.8183497756065452
130453,90020,71888,10865,351598,Complete,2021-10-08 08:51:38 UTC,19.989999771118164,0,10.674659868170655,Intimates,Cotton Bikini with Elastic Ruffle. 12 Panties 7 Assorted Colors per Pack.,Angelina,19.989999771118164,Women,4D171E8C3B2EF70C7AFB02614B99E632,8,Mary,Washington,marywashington@example.com,64,F,Comunidad Valenciana,174 Cindy Ford,46100,Burjasot,Spain,39.50829338,-0.4112851656,Organic,Email,9.315339902947509,0.0,0,4.0,0.6929488658492182
131644,90860,72560,18341,354821,Complete,2021-10-09 21:48:08 UTC,19.989999771118164,0,9.11543990039587,Active,Cold Storage Fleece - lined Hooded Sweatshirt,COLD STORAGE,19.989999771118164,Men,FBE486DC4C014EB61A0C91E34CC6F301,7,Joshua,Berger,joshuaberger@example.org,64,M,Paraná,761 William Fields Apt. 378,83900-000,São Mateus do Sul,Brasil,-25.90825107,-50.44158884,Search,Adwords,10.874559870722294,0.0,0,5.0,0.7720266583898308
142431,98323,78545,28839,383905,Complete,2021-01-03 10:50:08 UTC,19.989999771118164,0,7.7761098823690435,Accessories,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch),Landisun,19.989999771118164,Men,B946C734AFFD9D4DE72DD92957BFC9F8,4,David,Davis,daviddavis@example.net,29,M,Île-de-France,1982 Adams Unions,78340,Les Clayes-sous-Bois,France,48.8187411,1.98377428,Organic,Adwords,12.21388988874912,0.0,0,6.0,0.6925835192655502
144428,99690,79647,3860,389328,Complete,2022-04-26 02:27:32 UTC,19.989999771118164,0,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Angela,Zavala,angelazavala@example.net,19,F,Wisconsin,22794 Wise Village,53218,Milwaukee,United States,43.11470344,-87.99312491,Facebook,Email,10.714639883574694,0.0,0,1.0,0.7431752635444948
147285,101686,81240,1397,396980,Complete,2022-05-26 23:36:04 UTC,19.989999771118164,0,8.515739883432385,Sweaters,Plus size Ruffled Trim Open Front Cropped Bolero Shrug,eVogues Apparel,19.989999771118164,Women,215A71A12769B056C3C32E7299F1C5ED,5,Jill,Daniel,jilldaniel@example.org,67,F,Bremen,33138 Miller Oval,28357,Bremen,Germany,53.13208469,8.872625981,Search,Email,11.474259887685779,0.0,0,3.0,0.7058604957328672
168572,116368,93108,18341,454454,Complete,2022-03-02 14:06:42 UTC,19.989999771118164,0,9.11543990039587,Active,Cold Storage Fleece - lined Hooded Sweatshirt,COLD STORAGE,19.989999771118164,Men,FBE486DC4C014EB61A0C91E34CC6F301,7,Jason,Cole,jasoncole@example.org,34,M,Inner Mongolia Autonomous Region,3263 Mitchell Rapids,17200,Yibin,China,39.5492611,109.7721518,Organic,Adwords,10.874559870722294,0.0,0,2.0,0.8035689828875043
169662,117142,93727,28839,457422,Complete,2021-05-01 03:25:05 UTC,19.989999771118164,0,7.7761098823690435,Accessories,Landisun Exclusive 70G Black Solids Skinny Mens Silk Neck Tie(2inch),Landisun,19.989999771118164,Men,B946C734AFFD9D4DE72DD92957BFC9F8,4,Jason,Chung,jasonchung@example.org,47,M,Saarland,841 Taylor Unions Apt. 370,66424,Homburg,Germany,49.32572767,7.339083865,Search,Email,12.21388988874912,0.0,0,5.0,0.7539772743516682
176971,122141,97746,16849,477146,Complete,2022-04-01 10:34:25 UTC,19.989999771118164,0,11.134429845182858,Tops & Tees,TheLees (VS001) Mens Casual Slim Fit V-neck Short Sleeve Tshirts,TheLees,19.989999771118164,Men,8BE64F5EA8BD4076C00A9B0FEA49189C,2,Michael,Carroll,michaelcarroll@example.net,38,M,Henan,4817 Carter Brook,475004,Shan Tou,China,34.81158206,114.3052754,Search,Email,8.855569925935306,0.0,0,4.0,0.7919174804246019
23192,16019,12744,3860,62443,Returned,2020-02-29 11:11:54 UTC,19.989999771118164,1,9.27535988754347,Dresses,Junior's Halter Dress with Round Buckle,MW22,19.989999771118164,Women,5A5EAB21CA2A8FEF4AF5E35709ECCA15,1,Loretta,Scott,lorettascott@example.com,39,F,Busan,98418 Christina Islands Apt. 289,617-020,Busan,South Korea,35.13763738,128.9891743,Facebook,Email,10.714639883574694,0.0,0,5.0,0.7452950290078885
23264,16072,12784,7106,62629,Returned,2021-11-18 05:26:08 UTC,19.989999771118164,1,7.716139873225838,Skirts,Alki'i Embroidered lace sequin full gypsy bohemian mid length skirt Many colors,Alki'i,19.989999771118164,Women,A9D34FB66D81367590FDD5337324233A,1,Christine,Robinson,christinerobinson@example.com,14,F,Mecklenburg-Vorpommern,92556 William Greens Apt. 717,17033,Neubrandenburg,Germany,53.5325905,13.22617399,Facebook,Email,12.273859897892326,0.0,0,3.0,0.7331723015171269
23585,16305,12955,511,63487,Returned,2022-05-21 16:32:45 UTC,19.989999771118164,1,11.514239856546968,Tops & Tees,Lace Trim Layering Cami for Women,Westmoor Mfg P/s,19.989999771118164,Women,A760880003E7DDEDFEF56ACB3B09697F,4,Jessica,Andersen,jessicaandersen@example.net,45,F,Gyeongsangbuk-do,27473 Mccall Ports,790-900,Pohang City,South Korea,35.91922391,129.3970195,Search,Adwords,8.475759914571196,0.0,0,5.0,0.6486400858594954
